name,county,ward_code,ward_name,political_party,gender
KORIR COSMAS KIPYEGON,NAKURU,852,TINET,INDEPENDENT,Male
KORIR KIPRONO ISAIAH,NAKURU,831,MAUCHE,INDEPENDENT,Male
KUBAI ERNEST KIMANI,NAKURU,866,KABATINI,MAENDELEO CHAP CHAP PARTY,Male
KURGAT COLLINS CHERUIYOT,NAKURU,862,VISOI,INDEPENDENT,Male
KURGAT KIBET RICHARD,NAKURU,853,KIPTORORO,JUBILEE PARTY,Male
KURIA PETER NYAGIA,NAKURU,867,KIAMAINA,INDEPENDENT,Male
LAI ROSELINE,NAKURU,877,KIVUMBINI,CHAMA CHA MASHINANI,Female
LANG'AT PAUL KIPKORIR,NAKURU,852,TINET,INDEPENDENT,Male
LANGAT BERNARD KIPNGETICH,NAKURU,826,MARIASHONI,PARTY OF NATIONAL UNITY,Male
LANGAT FREDRICK KIPROTICH RONO,NAKURU,870,BARUT,ORANGE DEMOCRATIC MOVEMENT,Male
LANGAT KIPKIRUI BENARD,NAKURU,854,NYOTA,MAENDELEO CHAP CHAP PARTY,Male
LANGAT KIPNGETICH NICK,NAKURU,853,KIPTORORO,CHAMA CHA MASHINANI,Male
LANGAT PAUL KIMUTAI,NAKURU,873,KAPKURES,JUBILEE PARTY,Male
LANGAT VICTOR KIPKEMOI,NAKURU,853,KIPTORORO,KENYA AFRICAN NATIONAL UNION,Male
LANGAT WESLEY KIPKURUI,NAKURU,854,NYOTA,INDEPENDENT,Male
LEITICH FLORENCE CHERONO M,NAKURU,863,MOSOP,KENYA AFRICAN NATIONAL UNION,Female
LELGO JESCAR CHEPKIRUI,NAKURU,852,TINET,INDEPENDENT,Female
LOTHERUA PETER AMANA,NAKURU,847,MALEWA WEST,KENYA AFRICAN NATIONAL UNION,Male
MABWAI EZRA,NAKURU,851,KIPTAGICH,CHAMA CHA MASHINANI,Male
MACHARIA DANIEL MWANGI,NAKURU,835,NJORO,INDEPENDENT,Male
MACHARIA DAVID WATHIAI,NAKURU,875,SHAABAB,INDEPENDENT,Male
MACHARIA JOHN MWANGI,NAKURU,828,TURI,JUBILEE PARTY,Male
MACHARIA MICHAEL MWANIKI,NAKURU,838,LAKE VIEW,INDEPENDENT,Male
MACHARIA PETER KIMANI,NAKURU,865,DUNDORI,PARTY OF NATIONAL UNITY,Male
MACHARIA PETER MUREU,NAKURU,855,SIRIKWA,INDEPENDENT,Male
MACHARIA PETER NG'ANG'A,NAKURU,866,KABATINI,JUBILEE PARTY,Male
MACHOKA GEORGE KIERE,NAKURU,832,KIHINGO,INDEPENDENT,Male
MAERO RAPHAEL OMMBAKA,NAKURU,846,MBARUK EBURU,INDEPENDENT,Male
MAIGA HILLARY KIPKORIR,NAKURU,872,KAPTEMBWO,INDEPENDENT,Male
MAINA ALEX MACHARIA,NAKURU,830,MAU NAROK,MAENDELEO CHAP CHAP PARTY,Male
MAINA AMOS MUTURI,NAKURU,832,KIHINGO,INDEPENDENT,Male
MAINA JAMES WAIGI,NAKURU,857,SUBUKIA,INDEPENDENT,Male
MAINA JANEMERCY WANGECHI,NAKURU,867,KIAMAINA,INDEPENDENT,Female
MAINA JOEL KARURI,NAKURU,836,BIASHARA,JUBILEE PARTY,Male
MAINA JOHN MUTURI,NAKURU,844,GILGIL,INDEPENDENT,Male
MAINA JOSEPH CHEPKWONY,NAKURU,856,KAMARA,CHAMA CHA MASHINANI,Male
MAINA PETER NJOROGE,NAKURU,848,MURINDATI,JUBILEE PARTY,Male
MAINA SAMUEL KAMAU,NAKURU,834,LARE,INDEPENDENT,Male
MAIYO ERICK KIPSANG,NAKURU,850,KERINGET,CHAMA CHA MASHINANI,Male
MAKAU FREDRICK MUNYWOKI,NAKURU,871,LONDON,WIPER DEMOCRATIC MOVEMENT- KENYA,Male
MAKOKHA LISBON BUSOLO,NAKURU,841,OLKARIA,FORUM FOR RESTORATION OF DEMOCRACY-KENYA,Male
MALEL DAVID KIPKOECH,NAKURU,852,TINET,JUBILEE PARTY,Male
MANJARI JOHN MWATHI,NAKURU,856,KAMARA,INDEPENDENT,Male
MANYONGE PETER WANJALA PALANGA,NAKURU,841,OLKARIA,ORANGE DEMOCRATIC MOVEMENT,Male
MARIKU HARRISON GIKONYO,NAKURU,843,VIWANDANI,DEMOCRATIC PARTY OF KENYA,Male
MARITIM JOHN KIPNGETICH,NAKURU,856,KAMARA,INDEPENDENT,Male
MARITIM PETER KIBET,NAKURU,870,BARUT,PARTY OF NATIONAL UNITY,Male
MARITIM WESLEY KIPTOO,NAKURU,849,AMALO,JUBILEE PARTY,Male
MAROKO WYCLIFFE ONG'ERA,NAKURU,872,KAPTEMBWO,INDEPENDENT,Male
MARORO WYCLIFFE OMBUI,NAKURU,860,MENENGAI WEST,ORANGE DEMOCRATIC MOVEMENT,Male
MBAE PETER KIBE,NAKURU,859,KABAZI,JUBILEE PARTY,Male
MBARIA KENNETH KURIA,NAKURU,844,GILGIL,INDEPENDENT,Male
MBAU FRANCIS IRUNGU,NAKURU,843,VIWANDANI,INDEPENDENT,Male
MBOGO SAMWEL GITUKUI MWANGI,NAKURU,846,MBARUK EBURU,FARMERS PARTY,Male
MBUGUA JACQUELINE ANN WANGARI,NAKURU,878,FLAMINGO,KENYA AFRICAN NATIONAL UNION,Female
MBUGUA MICHAEL NGURE,NAKURU,828,TURI,INDEPENDENT,Male
MBUGUA SAMWEL KARANJA,NAKURU,871,LONDON,JUBILEE PARTY,Male
MBUGUAH ELIZABETH WANJIKU,NAKURU,834,LARE,INDEPENDENT,Female
MBUI JOSEPHAT NJATHI,NAKURU,834,LARE,INDEPENDENT,Male
MBURU CLEMENT MUCHIRI,NAKURU,865,DUNDORI,INDEPENDENT,Male
MBURU LUKA NJOROGE,NAKURU,866,KABATINI,INDEPENDENT,Male
MBURU PETER KARANJA,NAKURU,838,LAKE VIEW,JUBILEE PARTY,Male
MBUTHI SAMUEL NGANGA,NAKURU,832,KIHINGO,JUBILEE PARTY,Male
MIANO DANIEL NGURU,NAKURU,867,KIAMAINA,MAENDELEO CHAP CHAP PARTY,Male
MITEI KIPLAGAT MOSES,NAKURU,862,VISOI,INDEPENDENT,Male
MITEY CYRUS KIPKURUI,NAKURU,856,KAMARA,JUBILEE PARTY,Male
MOINDI ALEX OYUGI,NAKURU,877,KIVUMBINI,INDEPENDENT,Male
MOKORO CARO NYABOKE,NAKURU,871,LONDON,INDEPENDENT,Female
MOROGO OBADIAH KIPSANG,NAKURU,861,SOIN,INDEPENDENT,Male
MORUMBWA SHEM OSIAGO,NAKURU,875,SHAABAB,ORANGE DEMOCRATIC MOVEMENT,Male
MOSIORI RICHARD OMBONGO,NAKURU,873,KAPKURES,AMANI NATIONAL CONGRESS,Male
MOTUKA JANE GASARE,NAKURU,829,MOLO,AMANI NATIONAL CONGRESS,Male
MUCHERU FRANCIS NJOROGE,NAKURU,857,SUBUKIA,INDEPENDENT,Male
MUCHERU JANET WAMAITHA,NAKURU,857,SUBUKIA,INDEPENDENT,Female
MUGE CHRISTOPHER,NAKURU,871,LONDON,INDEPENDENT,Male
MUGI SAMUEL KARIUKI,NAKURU,846,MBARUK EBURU,JUBILEE PARTY,Male
MUGO JOSEPH KIARIE,NAKURU,872,KAPTEMBWO,JUBILEE PARTY,Male
MUGO PETER NJOROGE,NAKURU,836,BIASHARA,INDEPENDENT,Male
MUGO SAMMY MUGURO,NAKURU,871,LONDON,INDEPENDENT,Male
MUHUTHU SAMUEL KANYI,NAKURU,840,MAIELLA,CHAMA MWANGAZA DAIMA,Male
MUIRURI DANIEL MATHU,NAKURU,843,VIWANDANI,MAENDELEO CHAP CHAP PARTY,Male
MUITA JOHN MUTHIORA,NAKURU,843,VIWANDANI,KENYA AFRICAN NATIONAL UNION,Male
MUNGAI STANLEY NJUGUNA,NAKURU,832,KIHINGO,INDEPENDENT,Male
MUNJUGA GEORGE NDICHU,NAKURU,879,MENENGAI,INDEPENDENT,Male
MUNYI BEATRICE WAMBETI,NAKURU,875,SHAABAB,INDEPENDENT,Female
MURAGE JOSPHAT GITHINJI,NAKURU,847,MALEWA WEST,JUBILEE PARTY,Male
MURAYA AMOS NDUNGU,NAKURU,839,MAI MAHIU,INDEPENDENT,Male
MURAYA ROES KARIUKI,NAKURU,879,MENENGAI,INDEPENDENT,Male
MUSABI FREDRICK TABU,NAKURU,874,RHODA,AMANI NATIONAL CONGRESS,Male
MUTAI DANIEL KIPRONO,NAKURU,863,MOSOP,JUBILEE PARTY,Male
MUTAI KIPKEMOI TITUS,NAKURU,856,KAMARA,KENYA AFRICAN NATIONAL UNION,Male
MUTAI PAUL KIPRONO,NAKURU,831,MAUCHE,MAENDELEO CHAP CHAP PARTY,Male
MUTAI WESLEY KIPKURUI,NAKURU,852,TINET,MAENDELEO CHAP CHAP PARTY,Male
MUTURI WILFRED ONYANCHA,NAKURU,852,TINET,DEMOCRATIC PARTY OF KENYA,Male
MWANANGINA PETER WANJALA,NAKURU,878,FLAMINGO,SAFINA,
MWANGI DANIEL KIRIETHE,NAKURU,858,WASEGES,JUBILEE PARTY,Male
MWANGI DEDANSON MAINA,NAKURU,842,NAIVASHA EAST,MAENDELEO CHAP CHAP PARTY,Male
MWANGI FRANCIS MUTONYI,NAKURU,880,NAKURU EAST,MAZINGIRA GREENS PARTY OF KENYA,Male
MWANGI FRANCIS WANJAU,NAKURU,880,NAKURU EAST,INDEPENDENT,Male
MWANGI GEOFFREY MAINA,NAKURU,834,LARE,INDEPENDENT,Male
MWANGI JAMES GATHUITA,NAKURU,865,DUNDORI,INDEPENDENT,Male
MWANGI JAMES KABONO,NAKURU,842,NAIVASHA EAST,INDEPENDENT,Male
MWANGI JIM JAMES NJUGUNA,NAKURU,875,SHAABAB,MAENDELEO CHAP CHAP PARTY,Male
MWANGI JOHN,NAKURU,837,HELLS GATE,MAENDELEO CHAP CHAP PARTY,Male
MWANGI JOSEPHAT WAWERU,NAKURU,868,LANET UMOJA,JUBILEE PARTY,Male
MWANGI NANCY WANGARI,NAKURU,866,KABATINI,INDEPENDENT,Female
MWANGI PAUL THUO,NAKURU,866,KABATINI,INDEPENDENT,Male
MWANGI PETER NDERITU,NAKURU,869,BAHATI,JUBILEE PARTY,Male
MWANGI SAMWEL KIBIRI,NAKURU,857,SUBUKIA,MAENDELEO CHAP CHAP PARTY,Male
MWANGI SYMON,NAKURU,860,MENENGAI WEST,JUBILEE PARTY,Male
MWANIKI BENSON GACERU,NAKURU,834,LARE,INDEPENDENT,Male
MWANIKI MOSES MUNIU,NAKURU,834,LARE,INDEPENDENT,Male
MWANIKI REBECCA WANJIRU,NAKURU,834,LARE,MAENDELEO CHAP CHAP PARTY,Female
MWANIKI SAMMY MUGO,NAKURU,862,VISOI,PARTY OF NATIONAL UNITY,Male
MWATHA FRANCIS KIMOTHO,NAKURU,858,WASEGES,MAENDELEO CHAP CHAP PARTY,Male
MWAURA JOSEPH KARUGU,NAKURU,847,MALEWA WEST,MAENDELEO CHAP CHAP PARTY,Male
MWAURA NJUGUNA,NAKURU,827,ELBURGON,JUBILEE PARTY,Male
MWAURA PHILIP NGANGA,NAKURU,859,KABAZI,PARTY OF NATIONAL UNITY,Male
NABURUKI DEGAULLE ELIBAS,NAKURU,861,SOIN,INDEPENDENT,Male
NANDWA JAMES KIHORIA,NAKURU,877,KIVUMBINI,JUBILEE PARTY,Male
NDEGWA CYRUS DIDA,NAKURU,830,MAU NAROK,INDEPENDENT,Male
NDIRITU PHILIP WANJOHI,NAKURU,834,LARE,JUBILEE PARTY,Male
NDOGE MATHAIYA CHARLES,NAKURU,856,KAMARA,INDEPENDENT,Male
NDONYO JOHN NJUGUNA,NAKURU,869,BAHATI,INDEPENDENT,Male
NDUMIA JOSEPH NGIGI,NAKURU,834,LARE,INDEPENDENT,Male
NDUNGU JAMES MUCHIRI,NAKURU,835,NJORO,PARTY OF NATIONAL UNITY,Male
NDUNGU JOHN KAMAU,NAKURU,832,KIHINGO,ORANGE DEMOCRATIC MOVEMENT,Male
NDUNGU JOSEPH KAMAU,NAKURU,879,MENENGAI,MAENDELEO CHAP CHAP PARTY,Male
NDUNGU RICHARD GACHOKA,NAKURU,876,BIASHARA,KENYA AFRICAN NATIONAL UNION,Male
NG'ANG'A JAMES NGOTHO,NAKURU,840,MAIELLA,SAFINA,Male
NG'ANG'A JOSEPH NGWARE,NAKURU,829,MOLO,INDEPENDENT,Male
NGANDA PAUL WAWERU,NAKURU,832,KIHINGO,INDEPENDENT,Male
NGANGA LEONARD,NAKURU,868,LANET UMOJA,INDEPENDENT,Male
NGATIA JACKSON MURIITHI,NAKURU,861,SOIN,INDEPENDENT,Male
NGENO BENARD CHERUIYOT,NAKURU,851,KIPTAGICH,INDEPENDENT,Male
NGENO BENARD KIPROTICH,NAKURU,853,KIPTORORO,INDEPENDENT,Male
NGENO JONATHAN,NAKURU,853,KIPTORORO,UNITED DEMOCRATIC MOVEMENT,Male
NGENO SAMWEL KIPRONO,NAKURU,853,KIPTORORO,INDEPENDENT,Male
NGERECHI RISPER CHEMTAI,NAKURU,863,MOSOP,INDEPENDENT,Female
NGESHU MICHAEL WANGOMBE,NAKURU,828,TURI,INDEPENDENT,Male
NGETICH JOSEPH KIPROP,NAKURU,873,KAPKURES,KENYA AFRICAN NATIONAL UNION,Male
NGETICH PHILEMON KIMUTAI,NAKURU,862,VISOI,THE NATIONAL VISION PARTY,Male
NGIGI JOHN GATHIGE,NAKURU,837,HELLS GATE,SAFINA,Male
NGIGI JOSEPH NJOROGE,NAKURU,837,HELLS GATE,INDEPENDENT,Male
NGIGI SIMON WANYOIKE WANANGO,NAKURU,838,LAKE VIEW,INDEPENDENT,Male
NGORU SILAS WACHIRA,NAKURU,871,LONDON,INDEPENDENT,Male
NGUGI JANE WANGUI,NAKURU,844,GILGIL,JUBILEE PARTY,Female
NGUGI KAKA JAMES MWANGI,NAKURU,879,MENENGAI,INDEPENDENT,Male
NGURU SOSPETER KARANJA,NAKURU,829,MOLO,INDEPENDENT,Male
NJAU EZEKIEL NDEGWA,NAKURU,834,LARE,INDEPENDENT,Male
NJENGA JORUM MUNORU,NAKURU,837,HELLS GATE,PARTY OF NATIONAL UNITY,Male
NJENGA NJUGUNA JOHN,NAKURU,837,HELLS GATE,JUBILEE PARTY,Male
NJENGA PAUL NJOROGE,NAKURU,848,MURINDATI,INDEPENDENT,Male
NJOGU FRANCIS NJOROGE,NAKURU,871,LONDON,INDEPENDENT,Male
NJOGU JOHN MUNGA,NAKURU,868,LANET UMOJA,MAENDELEO CHAP CHAP PARTY,Male
NJOKI SAMUEL NJOROGE,NAKURU,839,MAI MAHIU,INDEPENDENT,Male
NJOROGE BERNARD MUTHOMI,NAKURU,843,VIWANDANI,INDEPENDENT,Male
NJOROGE ELIJAH MUIGAI,NAKURU,860,MENENGAI WEST,INDEPENDENT,Male
NJOROGE FLORENCE WAMBUI,NAKURU,827,ELBURGON,INDEPENDENT,Female
NJOROGE JAMES MUIRURI,NAKURU,846,MBARUK EBURU,INDEPENDENT,Male
NJOROGE PATRICK KARIITHI,NAKURU,846,MBARUK EBURU,KENYA AFRICAN NATIONAL UNION,Male
NJOROGE RAPHAEL KIMWE,NAKURU,859,KABAZI,MAENDELEO CHAP CHAP PARTY,Male
NJUGUNA JOSEPH KIMANI,NAKURU,871,LONDON,KENYA AFRICAN NATIONAL UNION,Male
NJUGUNA NJOROGE,NAKURU,858,WASEGES,INDEPENDENT,Male
NJUGUNA NOAH KIMANI,NAKURU,834,LARE,DEMOCRATIC PARTY OF KENYA,Male
NJUGUNA PATRICK,NAKURU,846,MBARUK EBURU,PARTY OF NATIONAL UNITY,Male
NJUKI DANIEL NJENGA,NAKURU,874,RHODA,KENYA AFRICAN NATIONAL UNION,Male
NOOR ABDUL,NAKURU,878,FLAMINGO,INDEPENDENT,Male
NYABICHA PATRICK ABERI,NAKURU,838,LAKE VIEW,KENYA SOCIAL CONGRESS,Male
NYAGUCHA JOSEPH MOGERE,NAKURU,860,MENENGAI WEST,INDEPENDENT,Male
NYAGUTHII PETER NJOROGE,NAKURU,876,BIASHARA,JUBILEE PARTY,Male
NYAIKAMBA PETER WANJOHI,NAKURU,867,KIAMAINA,PARTY OF NATIONAL UNITY,Male
NYAKUNDI CHARLES GICHANA,NAKURU,872,KAPTEMBWO,MAENDELEO CHAP CHAP PARTY,Male
NYAMBURA JANE NJERI,NAKURU,866,KABATINI,INDEPENDENT,Female
NYAMBURA MICHAEL NDIRITU,NAKURU,874,RHODA,JUBILEE PARTY,Male
NYAMORA NICODEMUS JUMA,NAKURU,872,KAPTEMBWO,INDEPENDENT,Female
NYAMWEYA ROBERT MAERI,NAKURU,872,KAPTEMBWO,FEDERAL PARTY OF KENYA,Male
NYANGI GODFREY WAWERU,NAKURU,860,MENENGAI WEST,DEMOCRATIC PARTY OF KENYA,Male
NYARIBO WALTER NYABIKA,NAKURU,841,OLKARIA,INDEPENDENT,Male
ODHIAMBO COLLINS OWINO,NAKURU,878,FLAMINGO,ORANGE DEMOCRATIC MOVEMENT,Male
ODUOR ANTONY OTIENO,NAKURU,879,MENENGAI,KENYA AFRICAN NATIONAL UNION,Male
OGETO IBRAHIM ASIAGO,NAKURU,877,KIVUMBINI,INDEPENDENT,Male
OKELLO PAUL,NAKURU,877,KIVUMBINI,INDEPENDENT,Male
OKELLO VITALIS OTIENO,NAKURU,877,KIVUMBINI,INDEPENDENT,Male
OKETCH WASHINGTON OLOO,NAKURU,871,LONDON,ORANGE DEMOCRATIC MOVEMENT,Male
OKOBA CHRISTOPHER ACHEBE,NAKURU,876,BIASHARA,SAFINA,Male
OKOTE JOHN AWORI,NAKURU,829,MOLO,ORANGE DEMOCRATIC MOVEMENT,Male
OKUMU KEZZIAH AKINYI,NAKURU,874,RHODA,CHAMA CHA MASHINANI,Female
OKWEMBA AGGREY MUYA,NAKURU,872,KAPTEMBWO,INDEPENDENT,Male
OLWEMBO WELLINGTONE KARIUKI,NAKURU,874,RHODA,INDEPENDENT,Male
OMAMBIA ROBERT NYANGATE,NAKURU,872,KAPTEMBWO,KENYA NATIONAL CONGRESS,Male
OMBONGI BARNABAS MARITA,NAKURU,860,MENENGAI WEST,MAENDELEO CHAP CHAP PARTY,Male
OMONDI LILIAN ACHIENG,NAKURU,871,LONDON,REPUBLICAN LIBERTY PARTY,Female
OMULAMA DAVID BENEDICT,NAKURU,843,VIWANDANI,INDEPENDENT,Male
OMWERI THOMAS,NAKURU,873,KAPKURES,ORANGE DEMOCRATIC MOVEMENT,Male
ONKOBA KENNEDY BEGI,NAKURU,863,MOSOP,KENYA SOCIAL CONGRESS,Male
OREMBO PATRICK ODHIAMBO,NAKURU,841,OLKARIA,INDEPENDENT,Male
OSASI SARAH CHELANGAT,NAKURU,826,MARIASHONI,ORANGE DEMOCRATIC MOVEMENT,Female
OTIENO GEORGE OUMA,NAKURU,844,GILGIL,INDEPENDENT,Male
OUMA RISPA ATIENO,NAKURU,877,KIVUMBINI,INDEPENDENT,Female
OWUOR NEWTONE OTIENO,NAKURU,847,MALEWA WEST,ORANGE DEMOCRATIC MOVEMENT,Male
OYARO SAMUEL MBOTO,NAKURU,877,KIVUMBINI,INDEPENDENT,Male
OYUGI GABRIEL OMONDI,NAKURU,878,FLAMINGO,INDEPENDENT,Male
PANYAKO DICKSON MUSA,NAKURU,872,KAPTEMBWO,AMANI NATIONAL CONGRESS,Male
RANDALL MARGARET SOPHIA,NAKURU,844,GILGIL,MAENDELEO CHAP CHAP PARTY,Female
RONOH NICHOLAS KIPKERING,NAKURU,864,SOLAI,THE NATIONAL VISION PARTY,Male
ROTICH ANTHONY KIPRONO,NAKURU,850,KERINGET,JUBILEE PARTY,Male
ROTICH EDWIN,NAKURU,849,AMALO,INDEPENDENT,Male
ROTICH PHILEMON KIPKOECH,NAKURU,850,KERINGET,INDEPENDENT,Male
ROTICH PHILIP KIPNGETICH,NAKURU,831,MAUCHE,JUBILEE PARTY,Male
ROTICH WILLIAM KIPROP,NAKURU,861,SOIN,ORANGE DEMOCRATIC MOVEMENT,Male
RUTO FRANKLINE,NAKURU,849,AMALO,CHAMA CHA MASHINANI,Male
RUTTO CAREN JEMATIA,NAKURU,826,MARIASHONI,KENYA AFRICAN NATIONAL UNION,Female
SALATT WESLEY KIRUI,NAKURU,862,VISOI,KENYA AFRICAN NATIONAL UNION,Male
SALIMU AGNES JEROTICH,NAKURU,826,MARIASHONI,INDEPENDENT,Female
SAMBILI JOSHUA KAYANE,NAKURU,862,VISOI,MAENDELEO CHAP CHAP PARTY,Male
SIELE ALFRED KIPKEMOI,NAKURU,853,KIPTORORO,AGANO PARTY,Male
SIGILAI BERNARD KIPKURUI,NAKURU,846,MBARUK EBURU,ORANGE DEMOCRATIC MOVEMENT,Male
SIGILAI RICHARD KIPYEGON,NAKURU,858,WASEGES,KENYA AFRICAN NATIONAL UNION,Male
SILAS LAWRENCE KARANI,NAKURU,868,LANET UMOJA,INDEPENDENT,Male
SOI CAROLYNE CHEPCHIRCHIR,NAKURU,861,SOIN,CHAMA CHA MASHINANI,Female
SOMOEI CHRISTOPHER MANDIL,NAKURU,833,NESSUIT,INDEPENDENT,Male
TALLAM GEORGE CHERUIYOT,NAKURU,859,KABAZI,INDEPENDENT,Male
TANUI HARUN KIPKOECH,NAKURU,861,SOIN,INDEPENDENT,Male
TANUI NICHOLAS,NAKURU,872,KAPTEMBWO,CHAMA CHA MASHINANI,Male
TELE KIPNGENO MATTHEW,NAKURU,853,KIPTORORO,DEMOCRATIC PARTY OF KENYA,Male
TERER FRANKLINE KIBET,NAKURU,852,TINET,CHAMA CHA MASHINANI,Male
TERER KENNEDY KIBET,NAKURU,873,KAPKURES,CHAMA CHA MASHINANI,Male
THAITING'A GEOFREY PUSHATI W,NAKURU,841,OLKARIA,MAENDELEO CHAP CHAP PARTY,Male
THANANGA JOHN KAHARA,NAKURU,837,HELLS GATE,KENYA AFRICAN NATIONAL UNION,Male
THIGA WILLIAM NJOROGE,NAKURU,878,FLAMINGO,INDEPENDENT,Male
THUKU PETER KARIUKI,NAKURU,839,MAI MAHIU,INDEPENDENT,Male
THUMBI GIBSON GACHANJA,NAKURU,838,LAKE VIEW,MAENDELEO CHAP CHAP PARTY,Male
TONUI SAMWEL KIPKEMOI,NAKURU,833,NESSUIT,JUBILEE PARTY,Male
TORINKE JACKSON KIRISIA OLE,NAKURU,841,OLKARIA,JUBILEE PARTY,Male
TORORI CHARLES MORANGA,NAKURU,872,KAPTEMBWO,INDEPENDENT,Male
TSAWE MATHEW KIPKORIR,NAKURU,870,BARUT,INDEPENDENT,Male
TUEI RICHARD CHERUIYOT,NAKURU,849,AMALO,INDEPENDENT,Male
TUWEI SAMWEL KIBET,NAKURU,870,BARUT,NATIONAL RAINBOW COALITION- KENYA,Male
WACHIRA JOHN,NAKURU,877,KIVUMBINI,INDEPENDENT,Male
WACHIRA WILSON MWANGI,NAKURU,879,MENENGAI,JUBILEE PARTY,Male
WAIGANJO MARY WANJIRU,NAKURU,857,SUBUKIA,JUBILEE PARTY,Female
WAINAINA JOHN KANENE,NAKURU,857,SUBUKIA,INDEPENDENT,Male
WAIREGI JOHN WACHIRA,NAKURU,840,MAIELLA,INDEPENDENT,Male
WAIRIMU JOHN KIRITU,NAKURU,879,MENENGAI,INDEPENDENT,Male
WAKANENE NIXON MUTURI,NAKURU,874,RHODA,MAENDELEO CHAP CHAP PARTY,Male
WAMBUI EDDY KIRAGU,NAKURU,878,FLAMINGO,JUBILEE PARTY,Male
WANGUI ELISHIPHA WANGECI,NAKURU,836,BIASHARA,INDEPENDENT,Female
WANJIKU JOHN KAMANGA,NAKURU,859,KABAZI,INDEPENDENT,Male
WANJIRU ELIZABETH,NAKURU,838,LAKE VIEW,KENYA AFRICAN NATIONAL UNION,Female
WANJIRU NAHASHON NJENGA,NAKURU,847,MALEWA WEST,INDEPENDENT,Male
WANJOHI JOSEPH MACHARIA,NAKURU,857,SUBUKIA,INDEPENDENT,Male
WANJOHI PETER NJOROGE,NAKURU,830,MAU NAROK,INDEPENDENT,Male
WASIA EVERLYNE LICHUMA,NAKURU,837,HELLS GATE,AMANI NATIONAL CONGRESS,Female
WAWERU DUNCAN GITHUI,NAKURU,845,ELEMENTAITA,INDEPENDENT,Male
WOKABI JAMES WAMBUGU,NAKURU,841,OLKARIA,KENYA AFRICAN NATIONAL UNION,Male
YEGON JAMES KIPROP,NAKURU,870,BARUT,MAENDELEO CHAP CHAP PARTY,Male
AJANGA LAVING IMBUSY,NANDI,771,KAPKANGANI,PROGRESSIVE PARTY OF KENYA,Male
AMBANI WILLYHIDE SAKWA,NANDI,771,KAPKANGANI,CHAMA CHA MASHINANI,Male
ARUSEI JULIUS KIPKOSGEI,NANDI,767,LELMOKWO NGECHEK,INDEPENDENT,Male
BETT FRANCIS KIPRUTO,NANDI,765,CHEMUNDU KAPNG'ETUNY,KENYA AFRICAN NATIONAL UNION,Male
BETT JOSPHAT KIPTOO,NANDI,768,KAPTEL KAMOIYWO,INDEPENDENT,Male
BETT RICHARD KIPKOSGEI,NANDI,764,KAPCHORUA,INDEPENDENT,Male
BETT SAMUEL KIPYEGO,NANDI,776,KURGUNG SURUNGAI,INDEPENDENT,Male
BIRECH PAUL KIPKEMBOI,NANDI,752,TINDIRET,INDEPENDENT,Male
BITTOK GODWIN KIBET,NANDI,767,LELMOKWO NGECHEK,INDEPENDENT,Male
BOEN AMOS KIPTOO,NANDI,757,KEMELOI-MARABA,ORANGE DEMOCRATIC MOVEMENT,Male
BUNGEI HENRY KIPKAZI,NANDI,754,KAPSIMOTWO,INDEPENDENT,Male
BUNGEI SAMWEL KIPKOGEI,NANDI,764,KAPCHORUA,KENYA AFRICAN NATIONAL UNION,Male
BUTIKO JOSEPH MUKHWANA,NANDI,755,KABWARENG,FORUM FOR RESTORATION OF DEMOCRACY-KENYA,Male
CHELANGAT ELIZABETH,NANDI,761,NANDI HILLS,AMANI NATIONAL CONGRESS,Female
CHELULEI HENRY KIPSANG,NANDI,751,SONGHOR SOBA,INDEPENDENT,Male
CHEMAI SOLOMON KIMELI,NANDI,756,TERIK,MAENDELEO CHAP CHAP PARTY,Male
CHEMOI JOHN,NANDI,773,KILIBWONI,INDEPENDENT,Male
CHEMUTAI NANCY,NANDI,758,KOBUJOI,JUBILEE PARTY,Female
CHEPKWONY PHILIP KIPROP,NANDI,774,CHEPTERWAI,KENYA AFRICAN NATIONAL UNION,Male
CHEPKWONY ROBERT KIPKORIR,NANDI,762,CHEPKUNYUK,INDEPENDENT,Male
CHEPKWONY SAMWEL KIPKURUI,NANDI,752,TINDIRET,JUBILEE PARTY,Male
CHEPKWONY STANLY,NANDI,776,KURGUNG SURUNGAI,KENYA AFRICAN NATIONAL UNION,Male
CHEPNGOK EZEKIEL,NANDI,768,KAPTEL KAMOIYWO,INDEPENDENT,Male
CHEPNYANGO JOSTINE,NANDI,751,SONGHOR SOBA,JUBILEE PARTY,Female
CHERUIYOT ELPHAS KIPKEMBOI,NANDI,774,CHEPTERWAI,JUBILEE PARTY,Male
CHERUIYOT JOHN KIPKETER,NANDI,752,TINDIRET,ORANGE DEMOCRATIC MOVEMENT,Male
CHERUIYOT MOSES CHERUIYOT,NANDI,757,KEMELOI-MARABA,MAENDELEO CHAP CHAP PARTY,Male
CHERUS ELPHAS KILLY,NANDI,773,KILIBWONI,INDEPENDENT,Male
Cheruwon William Kiplagat,NANDI,752,TINDIRET,KENYA AFRICAN NATIONAL UNION,Male
CHIRCHIR JACOB KIPKEMBOI,NANDI,777,KABIYET,INDEPENDENT,Male
CHOGE ROBERT KIMUTAI,NANDI,766,KOSIRAI,INDEPENDENT,Male
